-6.2026	175.988	1707.31	
-6.13599	175.975	1707.4	
-6.19091	175.985	1707.35	
-6.23229	175.983	1707.29	
-6.18456	176.007	1707.25	
-6.24363	175.975	1707.42	
-6.21246	176	1707.27	
-6.1371	175.989	1707.39	
-6.22477	175.999	1707.34	
-6.14595	175.978	1707.41	
-6.15767	175.964	1707.49	
-6.21378	175.994	1707.26	
-6.19715	175.984	1707.41	
-6.18139	175.98	1707.4	
-6.20763	176.006	1707.22	
-6.20208	175.989	1707.32	
-6.18149	176.034	1707.05	
-6.24353	176.017	1707.09	
-6.22646	175.996	1707.35	
-6.20067	175.966	1707.41	
-6.22137	175.984	1707.36	
-6.20364	175.996	1707.29	
-6.21553	176.003	1707.27	
-6.21038	176.009	1707.2	
-6.19351	175.939	1707.69	
-6.17956	175.992	1707.49	
-6.18078	176	1707.17	
-6.17488	176.007	1707.35	
-6.16913	176.042	1707.09	
-6.19313	176.004	1707.18	
-6.19105	176.011	1707.26	
-6.14	175.966	1707.48	
-6.19608	175.978	1707.38	
-6.1815	176.003	1707.24	
-6.21572	176.001	1707.28	
-6.20147	175.969	1707.47	
-6.20717	175.98	1707.42	
-6.20281	176.007	1707.25	
-6.1804	175.964	1707.5	
-6.13677	175.98	1707.42	
-6.18015	176.032	1707.1	
-6.23458	176.002	1707.31	
-6.16764	176.015	1707.16	
-6.1704	176.001	1707.28	
-6.16356	175.976	1707.34	
-6.18186	175.998	1707.3	
-6.15631	175.976	1707.44	
-6.16396	175.979	1707.5	
-6.19494	175.999	1707.33	
-6.16246	175.983	1707.37	
-6.16754	175.973	1707.49	
-6.20865	176.018	1707.14	
-6.17651	175.977	1707.38	
-6.18488	175.971	1707.47	
-6.20201	176.023	1707.13	
-6.17349	175.96	1707.51	
-6.19401	175.959	1707.51	
-6.19151	176.009	1707.21	
-6.18139	175.958	1707.48	
-6.19647	175.978	1707.31	
-6.21981	175.999	1707.34	
-6.15181	175.977	1707.34	
-6.1967	175.95	1707.68	
-6.17971	175.981	1707.45	
-6.17001	175.958	1707.51	
-6.20263	175.981	1707.41	
-6.21463	176	1707.28	
-6.19184	175.986	1707.34	
-6.15025	175.997	1707.3	
-6.12599	175.993	1707.3	
-6.22323	176.016	1707.11	
-6.19638	175.965	1707.53	
-6.16423	175.994	1707.29	
-6.1918	175.985	1707.35	
-6.20929	175.993	1707.28	
-6.16327	175.977	1707.44	
-6.17163	175.974	1707.46	
-6.16853	175.985	1707.34	
-6.1635	175.99	1707.36	
-6.15953	175.97	1707.39	
-6.19719	176	1707.27	
-6.17212	175.994	1707.3	
-6.14359	175.953	1707.61	
-6.21657	175.982	1707.34	
-6.14925	175.99	1707.34	
-6.21209	176.026	1707.05	
-6.22027	175.985	1707.33	
-6.14901	175.975	1707.4	
-6.23853	176.035	1707.05	
-6.20727	175.997	1707.25	
-6.17248	175.992	1707.31	
-6.17149	175.995	1707.28	
-6.19367	176.012	1707.21	
-6.19258	175.994	1707.3	
-6.22484	175.98	1707.43	
-6.15198	175.964	1707.48	
-6.22859	176.036	1707.08	
-6.19803	176.008	1707.22	
-6.249	175.986	1707.36	
-6.20816	175.977	1707.4	
-6.2311	176.006	1707.23	
-6.26125	175.985	1707.33	
-6.19033	176	1707.26	
-6.17686	176.024	1707.16	
-6.20348	175.981	1707.37	
-6.25067	175.994	1707.3	
-6.14268	175.995	1707.19	
-6.18579	175.986	1707.32	
-6.15978	175.99	1707.36	
-6.17479	175.984	1707.38	
-6.19138	175.953	1707.52	
-6.2046	176.012	1707.27	
-6.1654	175.98	1707.42	
-6.1407	175.997	1707.31	
-6.21369	175.979	1707.37	
-6.22414	176.004	1707.21	
-6.16268	175.998	1707.21	
-6.15247	175.967	1707.47	
-6.21427	176.01	1707.27	
-6.15265	175.944	1707.48	
93.7535	175.631	1704.05	
93.7574	175.593	1704.35	
93.7688	175.623	1704.17	
93.7204	175.617	1704.18	
93.7586	175.625	1704.14	
93.6833	175.631	1704.05	
