69.8007	299.194	1539.3	
69.8077	299.179	1539.34	
69.8697	299.193	1539.3	
69.8184	299.193	1539.22	
69.8602	299.196	1539.32	
69.8184	299.182	1539.28	
69.7891	299.166	1539.28	
69.8344	299.192	1539.34	
69.7947	299.176	1539.29	
69.7844	299.181	1539.28	
69.778	299.18	1539.31	
69.8608	299.175	1539.34	
69.7971	299.179	1539.33	
69.8301	299.2	1539.26	
69.8354	299.188	1539.28	
69.8269	299.178	1539.3	
69.8272	299.183	1539.3	
69.8106	299.197	1539.31	
69.8805	299.179	1539.35	
69.8516	299.198	1539.33	
69.885	299.22	1539.3	
69.7688	299.187	1539.27	
69.8498	299.206	1539.27	
69.8487	299.195	1539.33	
69.798	299.192	1539.35	
69.8475	299.19	1539.3	
69.8417	299.22	1539.26	
69.821	299.168	1539.33	
69.8495	299.188	1539.33	
69.8475	299.214	1539.28	
69.7964	299.187	1539.32	
69.7753	299.188	1539.29	
69.8606	299.219	1539.22	
69.8518	299.201	1539.31	
69.836	299.193	1539.31	
69.839	299.207	1539.32	
69.8343	299.202	1539.26	
69.8772	299.193	1539.27	
69.7868	299.192	1539.28	
69.847	299.191	1539.18	
69.7906	299.18	1539.29	
69.8327	299.219	1539.24	
69.8407	299.201	1539.25	
69.8212	299.197	1539.35	
69.808	299.183	1539.28	
69.8588	299.234	1539.29	
69.8458	299.194	1539.27	
69.8458	299.195	1539.25	
69.7876	299.182	1539.3	
69.8414	299.208	1539.28	
69.8269	299.208	1539.3	
69.8423	299.202	1539.27	
69.8581	299.198	1539.29	
69.822	299.199	1539.33	
69.8388	299.214	1539.31	
69.7737	299.171	1539.33	
69.83	299.171	1539.35	
69.8385	299.203	1539.27	
69.7733	299.192	1539.24	
69.8183	299.202	1539.29	
69.7992	299.188	1539.29	
69.8402	299.179	1539.3	
69.8572	299.202	1539.34	
69.8488	299.202	1539.27	
69.8379	299.209	1539.27	
69.7841	299.174	1539.28	
69.82	299.202	1539.24	
69.8524	299.204	1539.28	
69.8297	299.197	1539.32	
69.8363	299.218	1539.25	
69.8552	299.197	1539.32	
69.8323	299.193	1539.33	
69.8342	299.195	1539.31	
69.7989	299.178	1539.31	
69.8352	299.176	1539.32	
69.866	299.189	1539.33	
69.8492	299.179	1539.33	
69.8326	299.205	1539.28	
69.8286	299.207	1539.25	
69.8474	299.21	1539.27	
69.7863	299.201	1539.27	
69.8277	299.217	1539.25	
69.862	299.226	1539.29	
69.8424	299.207	1539.3	
69.7991	299.194	1539.26	
69.8562	299.195	1539.3	
69.8577	299.19	1539.33	
69.8346	299.2	1539.32	
69.8387	299.202	1539.27	
69.8273	299.202	1539.31	
69.8563	299.194	1539.31	
69.8178	299.202	1539.24	
69.7839	299.178	1539.29	
69.8109	299.192	1539.32	
69.7815	299.181	1539.27	
69.763	299.187	1539.33	
69.7795	299.189	1539.27	
69.823	299.203	1539.24	
69.7706	299.171	1539.34	
69.8437	299.213	1539.24	
69.8285	299.208	1539.27	
69.7674	299.173	1539.33	
69.8313	299.189	1539.32	
69.8405	299.204	1539.27	
69.8309	299.197	1539.34	
69.8579	299.207	1539.27	
69.8271	299.205	1539.25	
69.7809	299.174	1539.36	
69.8646	299.199	1539.27	
69.8546	299.195	1539.26	
69.8362	299.205	1539.29	
69.8377	299.21	1539.28	
69.848	299.221	1539.24	
69.806	299.205	1539.27	
69.8383	299.2	1539.26	
69.837	299.173	1539.31	
69.8026	299.163	1539.35	
69.7916	299.171	1539.37	
69.8474	299.207	1539.27	
69.8188	299.222	1539.3	
69.8081	299.187	1539.24	
69.8315	299.194	1539.36	
69.8225	299.222	1539.23	
69.7857	299.21	1539.31	
69.8541	299.198	1539.29	
69.8611	299.203	1539.31	
69.7925	299.18	1539.24	
69.8496	299.199	1539.27	
69.7818	299.195	1539.3	
69.7679	299.17	1539.32	
69.8448	299.2	1539.34	
69.8303	299.197	1539.28	
69.8067	299.201	1539.42	
69.7798	299.205	1539.31	
69.8557	299.192	1539.37	
69.829	299.183	1539.3	
69.8157	299.197	1539.3	
69.8802	299.201	1539.25	
69.797	299.159	1539.23	
69.8546	299.17	1539.26	
69.8303	299.194	1539.25	
69.8462	299.188	1539.25	
69.8106	299.191	1539.32	
69.8304	299.225	1539.25	
69.8578	299.197	1539.31	
69.8673	299.185	1539.35	
69.8406	299.193	1539.32	
69.8506	299.218	1539.2	
69.8219	299.208	1539.26	
69.8508	299.181	1539.33	
69.7945	299.195	1539.24	
69.7917	299.188	1539.27	
69.8479	299.2	1539.26	
69.8345	299.204	1539.3	
69.8273	299.194	1539.29	
69.8238	299.162	1539.36	
