85.0607, -104.512, -307.741
86.8979, -100.662, -308.817
85.0607, -95.8799, -312.763
85.4981, -92.9499, -315.873
83.8923, -89.8304, -321.539
80.5035, -89.7901, -326.424 
80.5035, -89.7901, -332.025 
74.6369, -92.4318, -332.025
65.8072, -94.2948, -328.8401 	 
61.1444, -103.05, -340.476 
76.5493, -133.002, -318.84
73.9276, -133.871, -321.836
71.6991, -133.882, -323.135
